60.69350308500802,-44.94936151724529
-67.34625266166051,-74.66380189670087
-88.56993224690083,61.47811919800827
15.272051229765253,85.60172807316343
72.58266160847106,-56.71184420372255
72.81128905215164,48.80157953669331
-32.18807754568016,-80.71587789751513
25.62345390104946,-93.67251370215621
74.61789129207577,-29.477377288846114
47.044716715522696,65.13378819542663
15.513966768319335,36.67304731863558
-30.2990904339637,24.37778525016674
10.814972350115923,72.2860482143729
69.75562037151926,-96.43007212419461
60.269808240310596,64.03347300020869
-33.81544677418043,42.96005529773694
-15.159546681243881,-34.5117533547556
87.05389575304329,-75.82864117839748
68.41195476746319,69.17212273948095
-80.44556196682369,30.945844529010742
-58.480106869953396,81.72616863906396
98.94865256661274,84.59144585259608
2.857126003790029,-51.736875902035486
5.767691043916457,52.83676376919942
54.98447948189235,-30.878148263789157
82.24451539048891,18.15368609454555
89.58033380527039,19.593213452601546
90.05223452485234,60.34580084429251
-97.44029790044728,38.579035783222565
-76.34125947849672,-22.82424863583124
-39.75718100645695,-22.371765013675144
78.7648692983581,-83.61502545917605
-69.29947115405486,90.2414353769486
57.170754370009035,-11.928261477244618
41.48761875737151,70.54530688389966
-28.96195910993717,90.55138644518931
-99.56259301323502,30.341995990724143
-75.4667153576095,13.885797287375425
95.96421278601457,96.79295042361991
-42.882996117312544,-95.74911809961671
8.754477507085,62.443262821389766
22.179206782222607,28.954073999933115
-72.2733676195818,-59.82270459606054
70.91673860951929,-34.05334915045812
-56.873479438482775,22.649171120192776
-54.017631530806476,-35.669866135434305
8.128505959191742,-76.54804471175265
54.32988598114491,18.085449488919963
-88.57250478425183,20.969990538954434
64.9270888403567,-92.9917944993498
16.1399694596945,71.86105751386938
97.18738824385525,-25.676590712422566
25.966060752656546,-46.4708037714906
57.08355551256582,-74.37631084939851
99.31317122500323,-6.008970000479792
-45.03711656211895,11.264777169325143
-50.76676000764595,78.4910047504319
-59.90980441598388,-64.5549873772922
-86.9466143577591,-27.12773144330467
57.22616875638633,24.50005857694751
-74.48150195405589,9.74644608576358
-57.48554361576386,94.72910185091976
-31.654673525734168,-93.42185755430212
47.55324600552768,30.08607328010538
0.30535991846166155,-64.86723572778675
13.748459538197721,27.5043784898877
23.645723389187083,-32.16212698988818
93.78179773456813,-21.05538812969732
-52.43899714047764,-50.695006887770134
28.28127866278288,20.777829439917056
-33.77553200216117,20.90614327032847
-71.9572126582612,-57.82283652920388
79.26852846761443,-89.65956133252344
-12.127465824798918,41.304300691949294
88.96062058052544,-38.892038013058475
-56.12918854548603,0.8697090881544227
-75.94563462097736,-35.8005695670801
-91.15864394547776,-64.3208993563469
-8.103770717153537,28.516002062137346
-51.16460004985059,-64.26498854241095
13.735603195445535,-59.95423476847854
42.21663435560126,49.32118967342191
-32.67574571691469,-86.04986606934217
43.57562517998727,-50.398921076010026
-15.710821567323933,-42.815195468547905
32.989084477932266,-25.20846595624758
-20.772492085385693,99.5584122197921
45.06198350298769,-58.921060899861956
-51.52425581120686,-33.71419537022446
-6.640249112871615,-13.917958151655085
44.91722937486878,-46.2273191997445
20.66143062977899,-68.06283926648781
22.183680357298158,79.20983963970639
2.693735150192424,3.1160217280502565
47.05669790706949,-4.1102375082369065
-3.5622483196497257,-48.46393044263182
28.593819222477606,-99.33619560521831
-35.67513127454622,-74.25066831741313
0.837480571022823,-26.59287844077774
8.27237670702587,-10.74953028846113
94.03272307974581,-76.05541970992644
-2.6878837371900204,-74.44620561772123
69.91715919024733,59.80652085218247
10.791590541988413,-92.74476919428005
-30.609109909033137,63.7186981881739
0.7116973754369553,75.61620944794666
-77.92220535180724,-28.3120151701078
52.963637429236684,-4.761632247540476
93.30740662175941,-86.51537581559994
-45.42317112057908,36.22406840938257
-5.3961069161327515,-67.67919463339788
-14.45509323447493,36.05432247304506
