0.0,12.558103905862676,25.066646712860848,37.47626291714492,49.73797743297096,61.80339887498949,73.62491053693559,85.15585831301453,96.35073482034305,107.16535899579932,117.55705045849461,127.48479794973792,136.9094211857377,145.7937254842823,154.10264855515786,161.80339887498945,168.86558510040302,175.26133600877273,180.96541049320393,185.95529717765027,190.2113032590307,193.71663222572622,196.45745014573774,198.42294026289557,199.60534568565433,200.0,199.60534568565433,198.4229402628956,196.45745014573777,193.71663222572622,190.21130325903073,185.9552971776503,180.9654104932039,175.26133600877267,168.865585100403,161.80339887498948,154.10264855515786,145.79372548428228,136.90942118573776,127.48479794973797,117.55705045849463,107.16535899579941,96.35073482034304,85.15585831301458,73.62491053693563,61.80339887498951,49.73797743297105,37.476262917144915,25.06664671286091,12.558103905862716
12.558103905862676,0.0,12.558103905862675,25.066646712860845,37.47626291714492,49.73797743297096,61.803398874989476,73.62491053693559,85.15585831301453,96.35073482034305,107.16535899579932,117.55705045849461,127.48479794973792,136.90942118573773,145.7937254842823,154.10264855515783,161.80339887498948,168.86558510040305,175.2613360087727,180.9654104932039,185.95529717765027,190.21130325903073,193.71663222572622,196.4574501457377,198.42294026289557,199.60534568565433,200.0,199.60534568565433,198.42294026289557,196.45745014573777,193.71663222572624,190.21130325903073,185.9552971776503,180.9654104932039,175.2613360087727,168.86558510040302,161.80339887498948,154.10264855515786,145.79372548428233,136.90942118573776,127.48479794973795,117.55705045849471,107.16535899579931,96.3507348203431,85.15585831301456,73.62491053693563,61.803398874989576,49.73797743297095,37.476262917144986,25.06664671286089
25.066646712860848,12.558103905862675,0.0,12.55810390586267,25.066646712860848,37.47626291714492,49.73797743297095,61.80339887498949,73.6249105369356,85.15585831301453,96.35073482034305,107.1653589957993,117.55705045849461,127.48479794973794,136.90942118573773,145.79372548428228,154.10264855515786,161.8033988749895,168.86558510040302,175.26133600877273,180.96541049320388,185.95529717765027,190.2113032590307,193.7166322257262,196.4574501457377,198.4229402628956,199.6053456856543,200.00000000000003,199.60534568565433,198.42294026289557,196.45745014573774,193.71663222572627,190.2113032590307,185.95529717765027,180.96541049320388,175.26133600877273,168.86558510040302,161.80339887498948,154.10264855515786,145.7937254842823,136.90942118573773,127.48479794973801,117.55705045849461,107.16535899579937,96.35073482034308,85.15585831301455,73.62491053693569,61.80339887498947,49.737977432971014,37.47626291714497
37.47626291714492,25.066646712860845,12.55810390586267,0.0,12.55810390586268,25.066646712860855,37.47626291714493,49.73797743297096,61.8033988749895,73.6249105369356,85.15585831301453,96.35073482034304,107.16535899579932,117.55705045849463,127.48479794973794,136.9094211857377,145.79372548428233,154.10264855515788,161.8033988749895,168.86558510040302,175.2613360087727,180.9654104932039,185.95529717765027,190.2113032590307,193.71663222572622,196.45745014573777,198.42294026289557,199.60534568565433,200.0,199.60534568565433,198.4229402628956,196.45745014573777,193.71663222572622,190.21130325903073,185.95529717765024,180.9654104932039,175.26133600877273,168.86558510040302,161.8033988749895,154.10264855515786,145.79372548428233,136.9094211857378,127.48479794973794,117.55705045849466,107.16535899579934,96.35073482034308,85.15585831301462,73.62491053693557,61.80339887498954,49.73797743297099
49.73797743297096,37.47626291714492,25.066646712860848,12.55810390586268,0.0,12.558103905862676,25.066646712860845,37.47626291714492,49.73797743297097,61.80339887498948,73.62491053693559,85.15585831301452,96.35073482034305,107.16535899579932,117.55705045849463,127.48479794973791,136.90942118573776,145.79372548428236,154.10264855515786,161.80339887498948,168.865585100403,175.26133600877273,180.9654104932039,185.95529717765027,190.21130325903073,193.71663222572622,196.45745014573777,198.4229402628956,199.60534568565433,200.00000000000003,199.60534568565433,198.4229402628956,196.45745014573777,193.71663222572624,190.21130325903073,185.9552971776503,180.96541049320393,175.26133600877273,168.86558510040305,161.8033988749895,154.10264855515786,145.79372548428236,136.90942118573773,127.48479794973798,117.55705045849466,107.16535899579935,96.35073482034315,85.15585831301452,73.62491053693564,61.803398874989526
61.80339887498949,49.73797743297096,37.47626291714492,25.066646712860855,12.558103905862676,0.0,12.558103905862671,25.066646712860848,37.47626291714493,49.73797743297095,61.80339887498948,73.62491053693557,85.1558583130145,96.35073482034305,107.16535899579931,117.55705045849459,127.48479794973794,136.90942118573776,145.7937254842823,154.10264855515786,161.80339887498945,168.865585100403,175.2613360087727,180.96541049320388,185.95529717765024,190.21130325903073,193.71663222572622,196.45745014573777,198.42294026289557,199.60534568565433,200.0,199.60534568565433,198.42294026289557,196.45745014573774,193.71663222572622,190.21130325903073,185.9552971776503,180.9654104932039,175.26133600877276,168.86558510040302,161.8033988749895,154.1026485551579,145.7937254842823,136.90942118573776,127.48479794973797,117.55705045849464,107.16535899579941,96.35073482034305,85.15585831301459,73.62491053693563
73.62491053693559,61.803398874989476,49.73797743297095,37.47626291714493,25.066646712860845,12.558103905862671,0.0,12.558103905862676,25.06664671286086,37.47626291714492,49.73797743297096,61.80339887498947,73.62491053693557,85.15585831301453,96.35073482034305,107.1653589957993,117.55705045849463,127.48479794973797,136.90942118573773,145.79372548428228,154.10264855515786,161.8033988749895,168.86558510040302,175.2613360087727,180.9654104932039,185.95529717765027,190.21130325903073,193.71663222572622,196.45745014573774,198.4229402628956,199.60534568565433,200.0,199.60534568565433,198.42294026289557,196.4574501457377,193.71663222572622,190.21130325903073,185.95529717765024,180.9654104932039,175.26133600877273,168.86558510040302,161.80339887498957,154.10264855515786,145.79372548428233,136.90942118573776,127.48479794973797,117.55705045849469,107.16535899579931,96.35073482034309,85.15585831301456
85.15585831301453,73.62491053693559,61.80339887498949,49.73797743297096,37.47626291714492,25.066646712860848,12.558103905862676,0.0,12.558103905862685,25.066646712860848,37.47626291714492,49.73797743297094,61.80339887498947,73.62491053693559,85.15585831301452,96.35073482034304,107.16535899579932,117.55705045849466,127.48479794973795,136.90942118573773,145.79372548428228,154.10264855515786,161.80339887498945,168.86558510040297,175.2613360087727,180.96541049320393,185.9552971776503,190.21130325903073,193.71663222572624,196.45745014573777,198.42294026289557,199.60534568565433,200.00000000000003,199.60534568565433,198.42294026289557,196.45745014573777,193.71663222572624,190.2113032590307,185.9552971776503,180.96541049320393,175.26133600877273,168.86558510040308,161.80339887498948,154.10264855515788,145.79372548428233,136.90942118573776,127.48479794973801,117.55705045849463,107.16535899579937,96.3507348203431
96.35073482034305,85.15585831301453,73.6249105369356,61.8033988749895,49.73797743297097,37.47626291714493,25.06664671286086,12.558103905862685,0.0,12.558103905862664,25.066646712860834,37.4762629171449,49.73797743297093,61.803398874989476,73.62491053693557,85.1558583130145,96.35073482034305,107.16535899579935,117.55705045849463,127.48479794973791,136.9094211857377,145.7937254842823,154.10264855515783,161.80339887498945,168.865585100403,175.2613360087727,180.9654104932039,185.95529717765027,190.21130325903073,193.71663222572624,196.4574501457377,198.42294026289557,199.60534568565433,200.00000000000003,199.60534568565433,198.42294026289557,196.45745014573777,193.71663222572622,190.21130325903073,185.9552971776503,180.9654104932039,175.26133600877276,168.865585100403,161.8033988749895,154.10264855515786,145.79372548428233,136.90942118573778,127.48479794973794,117.55705045849467,107.16535899579937
107.16535899579932,96.35073482034305,85.15585831301453,73.6249105369356,61.80339887498948,49.73797743297095,37.47626291714492,25.066646712860848,12.558103905862664,0.0,12.558103905862671,25.066646712860834,37.476262917144915,49.73797743297096,61.80339887498948,73.62491053693557,85.15585831301453,96.35073482034308,107.16535899579932,117.55705045849461,127.48479794973792,136.90942118573776,145.7937254842823,154.10264855515783,161.80339887498948,168.865585100403,175.26133600877273,180.9654104932039,185.9552971776503,190.21130325903073,193.71663222572622,196.45745014573774,198.42294026289557,199.60534568565433,200.0,199.60534568565433,198.42294026289557,196.45745014573774,193.71663222572624,190.21130325903073,185.9552971776503,180.96541049320393,175.2613360087727,168.86558510040305,161.8033988749895,154.10264855515786,145.79372548428236,136.90942118573773,127.48479794973798,117.55705045849466
